Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
5,one_point_crossover,5,5,0.1,20.76327062938399,20.76327062938399,0.0,0.0010001659393310547
5,one_point_crossover,5,5,0.2,50.99895394320747,51.96701848095173,0.3764966456990429,0.0020003318786621094
5,one_point_crossover,5,5,0.5,19.232801370677546,22.268772561450664,1.5019396403264085,0.0010004043579101562
5,one_point_crossover,5,5,1.0,47.564921925017416,47.564921925017416,0.0,0.0010001659393310547
5,one_point_crossover,5,5,1.5,29.262426536260456,31.754363316908876,1.2207947167724877,0.0010004043579101562
5,one_point_crossover,5,5,2.0,20.343354897871183,28.797939112374973,3.3282080004240178,0.0010001659393310547
5,one_point_crossover,5,10,0.1,14.937238981797941,18.343940085533916,2.2054671009380598,0.0010001659393310547
5,one_point_crossover,5,10,0.2,8.12967732130079,17.968992977663497,4.22685898465251,0.002000570297241211
5,one_point_crossover,5,10,0.5,12.39670106662729,13.053368040522917,0.2626667895582507,0.0020003318786621094
5,one_point_crossover,5,10,1.0,42.77236517107498,56.65299989394967,6.669203575658843,0.0010001659393310547
5,one_point_crossover,5,10,1.5,28.87118001085636,42.25872144938299,4.433010568120704,0.002000570297241211
5,one_point_crossover,5,10,2.0,13.325840999815174,35.4405741209847,7.433727668186143,0.0020003318786621094
5,one_point_crossover,5,20,0.1,9.255186354510393,11.389306368753125,0.5453172440781199,0.002000570297241211
5,one_point_crossover,5,20,0.2,9.113377330200334,18.51912326326533,2.2272463646969363,0.003000497817993164
5,one_point_crossover,5,20,0.5,3.5006312804501576,16.544430305425486,1.551326155496716,0.003000974655151367
5,one_point_crossover,5,20,1.0,20.66350845988291,33.70336411635763,4.5740050708378135,0.0020003318786621094
5,one_point_crossover,5,20,1.5,7.028581205685494,22.90601895503107,4.611030712385235,0.0030012130737304688
5,one_point_crossover,5,20,2.0,11.061895866116124,38.399666657426245,9.716672041958995,0.0030007362365722656
5,one_point_crossover,5,50,0.1,6.302069738560252,23.14838622605305,4.56747194039928,0.00600123405456543
5,one_point_crossover,5,50,0.2,4.920756649422827,21.54423910802909,3.6036327559894583,0.00600123405456543
5,one_point_crossover,5,50,0.5,1.2648261087595003,37.217923799904206,8.612431704306905,0.0070018768310546875
5,one_point_crossover,5,50,1.0,3.267615415305329,44.237150705574436,9.503450471921497,0.007001399993896484
5,one_point_crossover,5,50,1.5,1.2776080880195906,29.846792810930665,7.311094221852834,0.006001472473144531
5,one_point_crossover,5,50,2.0,5.068658671334147,41.4018563589712,7.230708356947658,0.006001949310302734
5,one_point_crossover,5,100,0.1,1.4234010417392042,24.827782328435827,5.617767715165135,0.013003826141357422
5,one_point_crossover,5,100,0.2,2.3024187351327967,20.173028315160963,4.401990517127383,0.01300191879272461
5,one_point_crossover,5,100,0.5,4.063262874566197,32.65994436400541,5.8944639872050795,0.01201176643371582
5,one_point_crossover,5,100,1.0,1.0342226309951883,40.29842069577919,7.423083849192836,0.012994050979614258
5,one_point_crossover,5,100,1.5,6.56126907506369,36.86456023734399,6.091229644996953,0.01201176643371582
5,one_point_crossover,5,100,2.0,1.8630644451408607,43.425649477458656,6.737221025281492,0.014002799987792969
5,one_point_crossover,10,5,0.1,21.46617521215452,22.365049160368507,0.3595495792855942,0.002000570297241211
5,one_point_crossover,10,5,0.2,17.737669300138286,17.737669300138286,0.0,0.002000570297241211
5,one_point_crossover,10,5,0.5,29.811694564779394,36.198961193644394,2.7922220607124086,0.003000497817993164
5,one_point_crossover,10,5,1.0,18.706701062645394,24.085006560482995,2.151322199135041,0.002001047134399414
5,one_point_crossover,10,5,1.5,6.845783451250016,15.200428836272874,4.107385839457493,0.0030002593994140625
