Function,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
rastrigin_modified,5,100,0.1,1.4499446112188004,20.346595171834156,4.24281303638507,0.01800537109375
rastrigin_modified,5,100,0.2,3.198248542079437,23.663545443823132,3.308563351007832,0.01700425148010254
rastrigin_modified,5,100,0.5,5.631089184625868,33.94903342866147,5.732573953354325,0.016011714935302734
rastrigin_modified,5,100,1.0,2.322643658245628,23.37641612307916,4.933532209894224,0.018995285034179688
rastrigin_modified,5,100,1.5,1.5909524121725198,30.14485670620458,6.430131668719363,0.019005537033081055
rastrigin_modified,5,100,2.0,1.7783345413954024,33.31051967479977,5.405282573494989,0.019002676010131836
rastrigin_modified,10,5,0.1,17.185989909905402,17.430292749308876,0.0905818267643523,0.002001523971557617
rastrigin_modified,10,5,0.2,37.43526834773691,44.23991878239407,3.081744898525346,0.0030007362365722656
rastrigin_modified,10,5,0.5,48.68441744751336,48.68441744751336,0.14640605007520832,0.0020012855529785156
rastrigin_modified,10,5,1.0,6.697181726075785,6.697181726075785,0.0,0.0020079612731933594
rastrigin_modified,10,5,1.5,9.59263251293995,28.75764745844782,7.545963823409527,0.00199127197265625
rastrigin_modified,10,5,2.0,21.098269836621487,33.69242240907967,5.433861235372566,0.002000570297241211
rastrigin_modified,10,10,0.1,2.023183891527715,4.127750349389004,0.6669772539555461,0.00400090217590332
rastrigin_modified,10,10,0.2,1.9972352914987042,2.07986487989384,0.027584867952825994,0.00400090217590332
rastrigin_modified,10,10,0.5,37.393998874766176,54.600285443332226,5.1958653266100345,0.00400090217590332
rastrigin_modified,10,10,1.0,20.05287980449704,20.05287980449704,0.9031703112943894,0.004001140594482422
rastrigin_modified,10,10,1.5,2.516385434779572,16.798621311838303,4.437049564510354,0.0030002593994140625
rastrigin_modified,10,10,2.0,9.986729174639716,11.068572503604491,0.3245529986894324,0.004001140594482422
rastrigin_modified,10,20,0.1,24.884790929344735,26.542761503525373,0.40678846713343597,0.00800180435180664
rastrigin_modified,10,20,0.2,1.2843198102672133,5.212336059439142,1.0379406916281226,0.007001399993896484
rastrigin_modified,10,20,0.5,11.25465492473705,27.55059302395891,3.9737103394187936,0.007001638412475586
rastrigin_modified,10,20,1.0,2.7539945760033433,4.114662233535503,0.46747951224005235,0.007001638412475586
rastrigin_modified,10,20,1.5,2.327201143986926,18.981540119815744,3.6027370522990503,0.009001731872558594
rastrigin_modified,10,20,2.0,0.2064738803810684,23.653083214509994,8.00592056020568,0.007001638412475586
rastrigin_modified,10,50,0.1,2.2394017424839845,4.863144395784765,0.7346740946977103,0.018004179000854492
rastrigin_modified,10,50,0.2,2.0258061779187315,15.647692398287619,2.452021306965438,0.01800394058227539
rastrigin_modified,10,50,0.5,5.40737282311969,21.506303722855673,2.879607905350265,0.01700448989868164
rastrigin_modified,10,50,1.0,2.021219467556591,21.569919263633732,5.775937415634856,0.016002893447875977
rastrigin_modified,10,50,1.5,4.070014058256801,24.827986588403824,4.442047615949328,0.01700425148010254
rastrigin_modified,10,50,2.0,1.651978456210415,38.42818668678223,7.971894314882571,0.016012907028198242
rastrigin_modified,10,100,0.1,4.976538702854906,6.725579975697219,0.4183923168164607,0.03299880027770996
rastrigin_modified,10,100,0.2,0.0441898861162251,10.571563438790058,1.582987292190541,0.03300762176513672
rastrigin_modified,10,100,0.5,1.8341246946568681,27.630571908163375,5.3276794049163865,0.031006574630737305
rastrigin_modified,10,100,1.0,0.06735724257452347,20.22093787102095,5.389338127924745,0.03201627731323242
rastrigin_modified,10,100,1.5,0.07922701408399746,22.08270594936346,6.086120691510912,0.03400754928588867
rastrigin_modified,10,100,2.0,0.09764089686046518,22.743648847281413,5.8239590117627875,0.03299880027770996
rastrigin_modified,20,5,0.1,24.879063286074675,25.670479875211946,0.3796088997156811,0.00500178337097168
rastrigin_modified,20,5,0.2,19.838473029193295,29.26295732986576,3.6286816759402174,0.004000663757324219
rastrigin_modified,20,5,0.5,48.95079895044583,74.276622960857,9.809253282992827,0.00400090217590332
rastrigin_modified,20,5,1.0,8.43292288050272,8.43292288050272,0.0,0.004001617431640625
rastrigin_modified,20,5,1.5,33.753212996382246,47.097162636402274,6.480004037517136,0.0029997825622558594
rastrigin_modified,20,5,2.0,11.95721696714946,18.514071100141507,2.622741653196819,0.004001617431640625
rastrigin_modified,20,10,0.1,7.834379734767831,9.163991919269064,0.4435014606023058,0.008001089096069336
rastrigin_modified,20,10,0.2,41.024858526259806,43.21781351687486,0.6558578587153285,0.0070018768310546875
rastrigin_modified,20,10,0.5,16.17276083003761,16.17276083003761,0.0,0.007001399993896484
rastrigin_modified,20,10,1.0,16.721578585671946,30.68071620201924,4.5914595480996665,0.008002519607543945
rastrigin_modified,20,10,1.5,5.607297954469871,5.607297954469871,0.08381233524370231,0.006999969482421875
rastrigin_modified,20,10,2.0,8.16888656344552,15.190875756885621,2.5097432687903085,0.0070018768310546875
rastrigin_modified,20,20,0.1,2.0130232085284803,3.3811723761112233,0.3026240923383611,0.015003204345703125
rastrigin_modified,20,20,0.2,3.9987478878320353,5.851412326901684,0.44185795648063425,0.01400303840637207
rastrigin_modified,20,20,0.5,2.034104929345432,21.230497737996988,6.062461896729309,0.01400303840637207
rastrigin_modified,20,20,1.0,5.150198884493637,20.811011545325773,4.759872081937412,0.013002872467041016
rastrigin_modified,20,20,1.5,1.1567149542288924,20.81361333770955,7.184482928373253,0.013003110885620117
rastrigin_modified,20,20,2.0,1.457436515388789,22.61992175906039,6.613423814789183,0.013003349304199219
rastrigin_modified,20,50,0.1,1.9899458426174341,3.5599434410361788,0.28126829737479775,0.03200697898864746
rastrigin_modified,20,50,0.2,4.976843149074124,11.168622748878068,1.3024585199446586,0.03200793266296387
rastrigin_modified,20,50,0.5,1.2718512567982643,31.014752958018846,6.39001222700682,0.031014442443847656
rastrigin_modified,20,50,1.0,0.28088420505225287,24.497203525610086,5.794446820072013,0.03600025177001953
rastrigin_modified,20,50,1.5,0.12895114094696325,21.19840413066471,5.001473743928024,0.042018890380859375
rastrigin_modified,20,50,2.0,0.2721239264282076,22.34930281887202,4.266576584733754,0.043001413345336914
rastrigin_modified,20,100,0.1,1.9899545149598339,3.87995198559927,0.35089657474205516,0.08101701736450195
rastrigin_modified,20,100,0.2,0.0006705624931342413,5.839858762490323,1.5306928433239972,0.08802032470703125
rastrigin_modified,20,100,0.5,1.9942342141867044,23.142747820015956,4.805535613759336,0.07001662254333496
rastrigin_modified,20,100,1.0,0.24650778266092033,20.190232049503734,4.4962164117052685,0.06301474571228027
rastrigin_modified,20,100,1.5,0.03143869947777489,20.878234463254806,6.221597109929785,0.06501412391662598
rastrigin_modified,20,100,2.0,0.33916378901985667,22.334375821954648,4.831269294884701,0.07201576232910156
rastrigin_modified,50,5,0.1,5.003495298922406,5.003495298922406,0.0,0.013003110885620117
rastrigin_modified,50,5,0.2,7.987619803621232,7.987619803621232,8.881784197001252e-16,0.012002944946289062
rastrigin_modified,50,5,0.5,26.333740840752768,44.876716414717464,7.417190229585879,0.009001970291137695
rastrigin_modified,50,5,1.0,1.227674165157353,13.57706984265913,4.784625809566487,0.0070018768310546875
rastrigin_modified,50,5,1.5,28.913847845600102,28.913847845600102,3.552713678800501e-15,0.0050013065338134766
rastrigin_modified,50,5,2.0,3.408739712151416,4.649490527037605,0.4963003259544756,0.006002664566040039
rastrigin_modified,50,10,0.1,9.955108807056774,9.955108807056774,0.0,0.019002437591552734
rastrigin_modified,50,10,0.2,9.993544736044353,10.5079383284617,0.15431807772520417,0.014003515243530273
rastrigin_modified,50,10,0.5,5.01055300698644,5.01055300698644,0.0,0.018003463745117188
rastrigin_modified,50,10,1.0,9.639631312340272,29.046342151984874,5.802311346614245,0.01100301742553711
rastrigin_modified,50,10,1.5,4.192852740432961,13.659760565823486,3.3242681303517583,0.018004179000854492
rastrigin_modified,50,10,2.0,2.487335748172768,2.487335748172768,0.0,0.019004344940185547
rastrigin_modified,50,20,0.1,0.9964408161506064,3.1724777957720462,0.5925334524756558,0.03500771522521973
rastrigin_modified,50,20,0.2,0.9982250535403381,7.665620393895525,1.9827345774088188,0.03600811958312988
rastrigin_modified,50,20,0.5,1.3986801353904212,21.565930473636804,6.927531449956818,0.02400517463684082
rastrigin_modified,50,20,1.0,4.006169318641701,22.243029014229336,4.8869116471927985,0.017003774642944336
rastrigin_modified,50,20,1.5,0.008131147916117243,18.2244229998158,5.964677283423097,0.03400874137878418
rastrigin_modified,50,20,2.0,0.47567527002739496,17.117035868033266,3.7521082742256535,0.0200042724609375
rastrigin_modified,50,50,0.1,0.9950591641887243,3.663665516148086,0.42582165174259606,0.08101749420166016
rastrigin_modified,50,50,0.2,0.9952448287919431,6.767547960799398,1.3476195805580369,0.045011043548583984
rastrigin_modified,50,50,0.5,0.006452375275074473,40.0419934270168,6.469462416971319,0.0690164566040039
rastrigin_modified,50,50,1.0,0.08694079742098637,20.084636618265527,3.9323128937794696,0.07401561737060547
rastrigin_modified,50,50,1.5,0.4257751469115014,21.54969921400292,5.747739358418462,0.03500866889953613
rastrigin_modified,50,50,2.0,0.14223304553352278,39.55785186773716,7.9860889183982655,0.08301925659179688
rastrigin_modified,50,100,0.1,1.9899811314303122,3.7366226289585924,0.3625764753825029,0.10202264785766602
rastrigin_modified,50,100,0.2,0.9952126027703514,7.807120344971999,1.7362245344397462,0.1560354232788086
rastrigin_modified,50,100,0.5,0.9967983160809766,21.868112994888207,5.040556306420659,0.10402369499206543
rastrigin_modified,50,100,1.0,0.013565224019508548,20.02005564381816,4.7683686043423466,0.15503549575805664
rastrigin_modified,50,100,1.5,0.13691049240713227,24.320480141067453,6.228809787225367,0.09102082252502441
rastrigin_modified,50,100,2.0,0.017167008088328828,30.50078070771849,6.3366400923242665,0.1560351848602295
rastrigin_modified,100,5,0.1,7.968762976155105,7.968762976155105,0.0,0.017003536224365234
rastrigin_modified,100,5,0.2,28.85642001456201,28.85642001456201,0.0,0.013003110885620117
rastrigin_modified,100,5,0.5,37.12548180113354,45.98183671260161,3.5425419645872296,0.009001970291137695
rastrigin_modified,100,5,1.0,11.148418123780214,11.148418123780214,0.0,0.007001638412475586
rastrigin_modified,100,5,1.5,1.4385564504264536,1.4385564504264536,0.0,0.00400090217590332
rastrigin_modified,100,5,2.0,2.0041742194039855,20.375128294205318,7.454093149713395,0.009001970291137695
rastrigin_modified,100,10,0.1,7.96201909429805,8.460126958149012,0.17613610384755732,0.0200045108795166
rastrigin_modified,100,10,0.2,17.954447825242315,22.381109407334463,1.3965191923714626,0.020004987716674805
rastrigin_modified,100,10,0.5,3.9875602133352466,12.342310616780324,2.6551591786072217,0.01600360870361328
rastrigin_modified,100,10,1.0,0.03993662257899899,11.12729421632661,3.9430698868251235,0.019030094146728516
rastrigin_modified,100,10,1.5,0.053187741471091954,19.77011359693544,7.480822932135854,0.02097940444946289
rastrigin_modified,100,10,2.0,0.6500252506195068,15.519126469876976,5.810425517867592,0.013003110885620117
rastrigin_modified,100,20,0.1,0.9982692466141572,2.7800810322342713,0.5359192978096344,0.03000664710998535
rastrigin_modified,100,20,0.2,7.961063639877617,14.417410392565023,1.4943546227980602,0.03700757026672363
rastrigin_modified,100,20,0.5,8.037391035524397,29.621389892689248,6.207163832342548,0.025005817413330078
rastrigin_modified,100,20,1.0,0.5754442102682162,20.607987524574675,4.9651677500133475,0.015003442764282227
rastrigin_modified,100,20,1.5,0.16498062982855544,18.955430284664008,6.323061912234916,0.013002872467041016
rastrigin_modified,100,20,2.0,0.39513285740353865,15.661503785447955,5.108490219230992,0.026006221771240234
rastrigin_modified,100,50,0.1,3.979835064466151,4.60790984946297,0.12005210908562787,0.08701944351196289
rastrigin_modified,100,50,0.2,1.001812066037278,14.684083847964999,2.1778260370879234,0.06001400947570801
rastrigin_modified,100,50,0.5,4.996938854360895,19.728421141249964,3.158851925775007,0.05001187324523926
rastrigin_modified,100,50,1.0,0.004395826014373938,19.665277727823305,5.670718764198783,0.09102082252502441
rastrigin_modified,100,50,1.5,0.12193478760058696,18.536231602853352,3.855482008179402,0.05101156234741211
rastrigin_modified,100,50,2.0,0.08377147325096246,22.25920228735597,6.194858463092755,0.05901360511779785
rastrigin_modified,100,100,0.1,0.9951102364259121,2.7950457280407583,0.4248227241981007,0.1110239028930664
rastrigin_modified,100,100,0.2,0.9949701729486407,8.588160185045888,1.3162814983777664,0.16003656387329102
rastrigin_modified,100,100,0.5,0.0010260275494644588,24.417164493911056,5.274224535685473,0.14203214645385742
rastrigin_modified,100,100,1.0,0.01211084287768216,30.943506923867744,4.974615447345362,0.17103934288024902
rastrigin_modified,100,100,1.5,6.519912258440286e-05,21.467265703761136,4.678549306046625,0.13102936744689941
rastrigin_modified,100,100,2.0,0.002105400139932101,22.261336749054006,5.0670660860119705,0.15403485298156738
booth,5,5,0.1,25.988969516285533,28.02171741634315,1.0168585688970515,0.0010001659393310547
booth,5,5,0.2,27.083929449157623,31.06829056550261,1.5937444465379953,0.0010006427764892578
booth,5,5,0.5,20.33910877714601,25.974422580546644,2.5246971867297527,0.0009999275207519531
booth,5,5,1.0,10.78885156658845,10.97336277370525,0.48101570997179294,0.0010001659393310547
booth,5,5,1.5,21.22687090238633,22.23741407771198,0.40421727013025904,0.0010004043579101562
booth,5,5,2.0,1.6369234606670628,1.6369234606670628,2.220446049250313e-16,0.0010001659393310547
booth,5,10,0.1,31.89743910238616,32.39801196290636,0.20476881922186674,0.0020003318786621094
booth,5,10,0.2,18.392068858045864,18.87312650630392,0.319847932721742,0.0020003318786621094
booth,5,10,0.5,42.6088201290236,49.05226792426488,2.4245410417636233,0.0020008087158203125
booth,5,10,1.0,88.170081701977,91.87904673170799,1.748455155630274,0.0009999275207519531
booth,5,10,1.5,8.383120594490986,9.850330171749633,0.7187829620016596,0.002000570297241211
booth,5,10,2.0,2.3189022538995436,25.453901038995177,7.285245288891802,0.0020003318786621094
booth,5,20,0.1,0.9651536531329838,1.0563429908350028,0.049960503672779585,0.003000974655151367
booth,5,20,0.2,0.0766399222080216,0.2658074946031761,0.037218018694680284,0.0030007362365722656
booth,5,20,0.5,1.2650503341136852,2.841418288330154,0.4263293981855806,0.003000497817993164
booth,5,20,1.0,12.771870516002448,13.315471526928242,1.0372859181420049,0.002000570297241211
booth,5,20,1.5,6.200990625990323,12.302534396361846,1.735132788644657,0.003000497817993164
booth,5,20,2.0,0.5509116593722283,43.999279189517985,9.186306421349569,0.0030007362365722656
booth,5,50,0.1,12.173100128069063,163.27336110978703,27.912052767277938,0.007001638412475586
booth,5,50,0.2,3.8146506758645122,5.612849233385853,0.4752529010633209,0.007001638412475586
booth,5,50,0.5,0.9394460615823116,32.03319665650224,8.570049675781458,0.00800180435180664
booth,5,50,1.0,0.012528572118358212,29.43642028714109,4.759926622068783,0.0070018768310546875
booth,5,50,1.5,0.0017980725379784322,18.3293279239807,3.3622621049356103,0.007001638412475586
booth,5,50,2.0,2.62689872407334,79.8031395420989,15.817508013090947,0.007001161575317383
booth,5,100,0.1,0.3591984784379115,66.46013540847972,10.262202311722874,0.014003276824951172
booth,5,100,0.2,1.0449391754449548,26.985164213477127,4.853139843736525,0.014003276824951172
booth,5,100,0.5,0.0570372317726972,56.60526565928951,8.556959839312373,0.014004945755004883
booth,5,100,1.0,0.4224033002760059,9.969570574224099,2.35255157029411,0.013001680374145508
booth,5,100,1.5,0.14711855752226216,21.78144417678356,4.470004386783435,0.014011859893798828
booth,5,100,2.0,0.11307682608936642,46.28028800472962,6.4322875162909545,0.01399540901184082
booth,10,5,0.1,0.4082968118683592,0.41547940032813135,0.002873035383908862,0.002000570297241211
booth,10,5,0.2,11.040203677390114,12.416345945741524,0.5452366171258292,0.002008676528930664
booth,10,5,0.5,203.96643068230009,212.24472906688408,7.3706289481542715,0.001991748809814453
booth,10,5,1.0,0.6391613642855981,0.7481646835598288,0.05569443983086371,0.0020008087158203125
booth,10,5,1.5,18.43138038702374,26.39335974142963,3.184791741762356,0.002000093460083008
booth,10,5,2.0,0.09274056653379614,2.1757152402616224,0.8331898694911305,0.0010004043579101562
booth,10,10,0.1,19.246525403807816,21.663127303702442,0.8357399096707152,0.004000663757324219
booth,10,10,0.2,15.540056727305611,16.540605779849315,0.500274526271852,0.0030007362365722656
booth,10,10,0.5,41.92611941200909,53.48352994905764,4.3481638470541935,0.0030007362365722656
booth,10,10,1.0,0.7483617159772541,6.055600844313755,1.6940983649115902,0.0030007362365722656
booth,10,10,1.5,0.004196949206116429,0.4164006299547722,0.12328397470970671,0.004000663757324219
booth,10,10,2.0,18.44452154906501,44.688023588832955,9.526744570862816,0.0030007362365722656
booth,10,20,0.1,3.479715694288208,4.403592439211571,0.2591581763277519,0.00600123405456543
booth,10,20,0.2,2.6354876092176744,4.220890656331199,0.3960133555278512,0.006001710891723633
booth,10,20,0.5,20.114622418398337,27.218768042287167,1.4841892426350076,0.0050008296966552734
booth,10,20,1.0,14.690430100161212,24.208084075864242,2.349505421533331,0.0060007572174072266
booth,10,20,1.5,3.2239648899034345,18.361323326698322,3.282920648697253,0.006001472473144531
booth,10,20,2.0,0.26257511096062125,5.2958801320334965,1.10325735765361,0.0050008296966552734
booth,10,50,0.1,3.0031547632081734,4.447328531747129,0.4245352809644879,0.014003276824951172
booth,10,50,0.2,0.5276135409763038,0.8668561647095067,0.06867961271689929,0.013004302978515625
booth,10,50,0.5,2.5969074837647383,32.46753874924899,9.523175812705228,0.014001846313476562
booth,10,50,1.0,0.05216615476392916,4.4607457015007554,1.0232951953067926,0.014012336730957031
booth,10,50,1.5,0.5749352246369506,15.385899225193414,3.0419175357372383,0.014003515243530273
booth,10,50,2.0,0.04739557943542269,17.190463902402936,2.9462572271489322,0.02199554443359375
booth,10,100,0.1,0.40740385443253474,0.7285592198478942,0.056531894425816194,0.031008005142211914
booth,10,100,0.2,0.03885436206263812,0.6162912644963697,0.08823371829573898,0.02900528907775879
booth,10,100,0.5,0.03437925237544521,2.3011719837435436,0.4291819564808469,0.027006864547729492
booth,10,100,1.0,0.13061085106563713,11.205798333116743,1.7760968320982156,0.027014970779418945
booth,10,100,1.5,0.6690815550297142,29.802333633281126,3.246137982579978,0.026996850967407227
booth,10,100,2.0,0.06033506092677768,21.00534779814173,3.3973330490324667,0.02700638771057129
booth,20,5,0.1,41.8931342354262,42.8435647370063,0.7601022393523569,0.0030002593994140625
booth,20,5,0.2,41.93690505357467,41.93690505357467,0.0,0.004010438919067383
booth,20,5,0.5,0.37395188792591505,2.166574605060246,0.7627610143980129,0.00400090217590332
booth,20,5,1.0,4.9909781481922035,7.5357692627608595,1.0122060954415524,0.003000497817993164
booth,20,5,1.5,1.689978514281357,4.855165449893146,1.2290543125904938,0.00400090217590332
booth,20,5,2.0,21.763553236093575,92.75841188292024,21.961034751657735,0.00400090217590332
booth,20,10,0.1,15.118418354549656,15.914159262095824,0.2639440016611638,0.006001949310302734
booth,20,10,0.2,2.0345105359307656,3.257196572658115,0.4088161652560444,0.005991697311401367
booth,20,10,0.5,14.305423089962414,16.04926528622326,0.8632915295093893,0.006010770797729492
booth,20,10,1.0,0.030105811825831316,0.8304233534116262,0.27101822271403164,0.0069921016693115234
booth,20,10,1.5,0.2606273978043319,11.914489205601173,3.4910050415549962,0.007002592086791992
booth,20,10,2.0,8.79362934699111,40.580958597705525,11.131019490239895,0.006001472473144531
booth,20,20,0.1,21.825230691621474,22.280589299278255,0.14710433278698135,0.012010812759399414
booth,20,20,0.2,0.005282195361326115,0.1575669757067875,0.033310693739295856,0.010994672775268555
booth,20,20,0.5,40.445465398283815,45.67744381964025,1.7451909148386793,0.011010408401489258
booth,20,20,1.0,0.11674137078346547,4.94662025624185,1.068180455268669,0.012002706527709961
booth,20,20,1.5,0.7048085926705507,12.742192606092457,2.612480174392151,0.010994195938110352
booth,20,20,2.0,0.21370518062553526,17.15948948960188,4.367214190244007,0.014001846313476562
booth,20,50,0.1,0.7795407002607194,1.2402795254233614,0.10865400402754294,0.03500795364379883
booth,20,50,0.2,4.985078085522263,6.618862112046649,0.33925987589016,0.03100752830505371
booth,20,50,0.5,0.14123971878803862,0.5727384740140532,0.06401102109737211,0.0290069580078125
booth,20,50,1.0,0.8640223462293452,10.624203292135869,2.30272909930131,0.04100918769836426
booth,20,50,1.5,0.04000192259520366,5.712292781120967,1.0849202379434861,0.03200817108154297
booth,20,50,2.0,0.06880397141670991,21.413551464603962,4.962093023312502,0.034006595611572266
booth,20,100,0.1,0.000245251058551916,0.1365951230651414,0.018758516136028854,0.06701517105102539
booth,20,100,0.2,0.00034930997502923304,0.20999136364023085,0.03184156409636398,0.07201576232910156
booth,20,100,0.5,0.005785496705488494,1.2650167416398928,0.2731805157189591,0.07601785659790039
booth,20,100,1.0,0.001609844345107082,2.877762129687168,0.6928273522653076,0.0690152645111084
booth,20,100,1.5,0.001024190450982152,11.092719198406847,2.6791231836065608,0.0670158863067627
booth,20,100,2.0,0.018644944838552887,21.155106222054908,4.133405080450342,0.0580134391784668
booth,50,5,0.1,1.7712392901510645,2.0787828478666555,0.17823614621022504,0.009002447128295898
booth,50,5,0.2,14.045574848258132,14.045574848258132,1.9819050193915266,0.010001420974731445
booth,50,5,0.5,17.534959802044824,17.534959802044824,0.6480499576845944,0.0040013790130615234
booth,50,5,1.0,0.36484161304538004,0.36484161304538004,0.0,0.009001731872558594
booth,50,5,1.5,0.6597763762226223,10.556513386414775,4.153230367398747,0.009002685546875
booth,50,5,2.0,0.43011436650273127,7.8831656644497885,2.941252289352112,0.007009983062744141
booth,50,10,0.1,34.823460240719264,36.20246114464568,0.49092555448622494,0.01600360870361328
booth,50,10,0.2,0.17707673662767914,0.45083119358263124,0.08036319370667983,0.014994382858276367
booth,50,10,0.5,0.012928207660958865,0.5078090151738562,0.1484642422538692,0.016012907028198242
booth,50,10,1.0,0.03610398072490473,0.05114678226147342,0.004495772117452331,0.011993885040283203
booth,50,10,1.5,0.07969649171792892,0.5224756144599764,0.1138347509083967,0.01801276206970215
booth,50,10,2.0,0.3968920585959669,0.3968920585959669,0.0,0.015994548797607422
booth,50,20,0.1,0.00013154831366077644,0.04670860494111036,0.010715092094578955,0.031008243560791016
booth,50,20,0.2,2.4243078192735616,3.4983777137213887,0.3366384555667673,0.027005910873413086
booth,50,20,0.5,0.003307158832338763,0.03215215896885009,0.01225568266471821,0.028005361557006836
booth,50,20,1.0,0.009846822381604548,2.3806022567301093,0.5608735397717689,0.026006221771240234
booth,50,20,1.5,0.09704492892053421,8.827948513245158,2.2993552799341233,0.012002229690551758
booth,50,20,2.0,0.017131416702564933,12.706683974243148,2.758785070820783,0.012003421783447266
booth,50,50,0.1,7.698716071970724e-05,0.044816770800748085,0.013484251120036202,0.07401657104492188
booth,50,50,0.2,0.05423434336530321,0.46644998715971214,0.06059405304719723,0.07001590728759766
booth,50,50,0.5,0.00014230347002837466,1.0891506855651631,0.22992989061864444,0.07501721382141113
booth,50,50,1.0,0.01141108095973883,3.321986010161771,0.6852847090578774,0.031006813049316406
booth,50,50,1.5,0.03345301007260222,9.832196981420601,2.4415235727390283,0.042009830474853516
booth,50,50,2.0,0.007342042594815729,17.912156616863555,3.7671177743581596,0.07001543045043945
booth,50,100,0.1,0.00019251339838764948,0.036899052778920235,0.006895833872054617,0.1690378189086914
booth,50,100,0.2,0.00038778122890381265,0.20394317718462668,0.03472285574068858,0.14803433418273926
booth,50,100,0.5,0.0003885838541730329,1.2041334253463922,0.22958247125735867,0.17103934288024902
booth,50,100,1.0,0.00010700633304925656,4.252021272568369,0.8281414506769731,0.11602616310119629
booth,50,100,1.5,0.0005136985121014763,9.805803575731884,2.046170811532667,0.11902761459350586
booth,50,100,2.0,0.01382539681254476,18.033133943686774,3.263536660606097,0.14803218841552734
booth,100,5,0.1,0.029377800975045935,0.029377800975045935,0.0,0.021005630493164062
booth,100,5,0.2,2.165311322011827,2.6019632743724252,0.1894538425330567,0.02200484275817871
booth,100,5,0.5,0.010906987217849058,1.3359977116913304,0.5136241849599711,0.01800370216369629
booth,100,5,1.0,0.03644841020472096,2.6012419307258026,0.9987906439186898,0.01900458335876465
booth,100,5,1.5,0.02935029423233107,0.02935029423233107,0.0033842482173414303,0.00800180435180664
booth,100,5,2.0,1.9274417323421575,8.452362912341124,2.609968471999587,0.017004013061523438
booth,100,10,0.1,0.0008685936793479378,0.019539873623555956,0.005601383983262405,0.012003898620605469
booth,100,10,0.2,1.1523410808182923,1.5314176047206365,0.11584166830749931,0.03200697898864746
booth,100,10,0.5,0.00882600350951712,0.32523973339701334,0.09492411896624886,0.027005434036254883
booth,100,10,1.0,0.26838803449913023,4.195512938052083,1.1694160291777445,0.019004344940185547
booth,100,10,1.5,0.8000889833689933,11.770650051038409,3.273075360314714,0.03200721740722656
booth,100,10,2.0,0.33665713265767483,18.211528973852012,5.303397615418125,0.010002374649047852
booth,100,20,0.1,0.0005200773045145147,0.056883234089241154,0.012263068711973076,0.05801224708557129
booth,100,20,0.2,0.00015034793449920377,0.17735912807395715,0.04228392975728229,0.03300738334655762
booth,100,20,0.5,0.000523506414119866,1.0060793855290506,0.24415028174655812,0.06701540946960449
booth,100,20,1.0,0.009359784778896145,2.043162339281615,0.4837727141699832,0.027006864547729492
