Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
4,two_point_crossover,5,5,0.1,21.256868420051106,22.052029652677575,0.7344761607911253,0.0010001659393310547
4,two_point_crossover,5,5,0.2,36.721257991571655,39.293123364063135,1.0895893426057224,0.0010001659393310547
4,two_point_crossover,5,5,0.5,39.10199958056338,59.58695815585186,7.0655088674383615,0.0010001659393310547
4,two_point_crossover,5,5,1.0,9.179756982492512,26.250357994627617,6.533627715349871,0.0010001659393310547
4,two_point_crossover,5,5,1.5,5.934055091268858,17.767607597661602,4.5985411369714715,0.0010004043579101562
4,two_point_crossover,5,5,2.0,22.013003400618878,22.013003400618878,0.0,0.0010004043579101562
4,two_point_crossover,5,10,0.1,27.979986407248113,28.27712704180695,0.30613120937337884,0.0010001659393310547
4,two_point_crossover,5,10,0.2,24.434019471117118,38.31622473036145,5.191316708463889,0.002001047134399414
4,two_point_crossover,5,10,0.5,22.02183864155286,40.74528297061073,7.4800402439566795,0.0019998550415039062
4,two_point_crossover,5,10,1.0,11.031014289527484,14.069095729402948,1.3047113344387231,0.0010006427764892578
4,two_point_crossover,5,10,1.5,9.36378426112485,29.438727123417962,6.158199143621979,0.0020003318786621094
4,two_point_crossover,5,10,2.0,27.15152162151181,36.29278892104835,3.7294565634230237,0.0009999275207519531
4,two_point_crossover,5,20,0.1,11.397620879418339,14.916045393751203,1.6329405260314458,0.003000497817993164
4,two_point_crossover,5,20,0.2,4.027786137544673,8.057007543330595,1.3579358217590194,0.002000570297241211
4,two_point_crossover,5,20,0.5,4.873908367686401,17.055546528392828,2.899042519553651,0.003000974655151367
4,two_point_crossover,5,20,1.0,8.494293663125319,29.52806586000488,6.181869138283087,0.0029997825622558594
4,two_point_crossover,5,20,1.5,1.9512063669923307,17.76451145411707,5.285869795931595,0.002001047134399414
4,two_point_crossover,5,20,2.0,4.301078689778171,16.596267985770883,3.710546434150709,0.003000497817993164
4,two_point_crossover,5,50,0.1,9.33986541943931,22.93734299218938,3.045751571111664,0.006000995635986328
4,two_point_crossover,5,50,0.2,4.287241510311718,20.14435123006222,4.706486477964469,0.007001161575317383
4,two_point_crossover,5,50,0.5,3.5657338764340025,49.6859329312421,6.666234488877593,0.0070018768310546875
4,two_point_crossover,5,50,1.0,4.3392761023632325,30.990856051724016,5.758646506635736,0.006001472473144531
4,two_point_crossover,5,50,1.5,2.2544077863355128,31.086391635439448,6.954649391118692,0.006001472473144531
4,two_point_crossover,5,50,2.0,1.4549369510839938,24.31816024914941,4.171326475910024,0.00600123405456543
4,two_point_crossover,5,100,0.1,3.5872797362807027,24.930528856151565,5.492252845589464,0.012003183364868164
4,two_point_crossover,5,100,0.2,2.5359639680916573,15.928104020089695,3.2596030138782406,0.012002229690551758
4,two_point_crossover,5,100,0.5,4.7349274275544175,36.07675294040675,5.432928747928481,0.013002634048461914
