Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
100,multi_point_crossover,5,5,0.1,26.622143024308944,27.334776443937034,0.2850533678512363,0.0010001659393310547
100,multi_point_crossover,5,5,0.2,33.802478018182335,38.77979339116161,4.686308043594657,0.0020003318786621094
100,multi_point_crossover,5,5,0.5,12.0505940044225,23.42557810091401,4.549993638596603,0.0009999275207519531
100,multi_point_crossover,5,5,1.0,16.32363672920445,21.371991808304983,2.473178796836824,0.0010004043579101562
100,multi_point_crossover,5,5,1.5,1.0864566095082537,9.785227823371608,4.261510172635172,0.0010001659393310547
100,multi_point_crossover,5,5,2.0,29.275544635864367,29.275544635864367,0.0,0.0010004043579101562
100,multi_point_crossover,5,10,0.1,8.867074683270904,12.391740222383344,1.0818936217386594,0.0010004043579101562
100,multi_point_crossover,5,10,0.2,16.16930478436558,16.16930478436558,0.0,0.0020003318786621094
100,multi_point_crossover,5,10,0.5,17.126328910150562,19.327101374423698,1.683269097631582,0.0010004043579101562
100,multi_point_crossover,5,10,1.0,18.168096271103067,39.33013007103576,7.875741724672269,0.001987934112548828
100,multi_point_crossover,5,10,1.5,13.973369350725442,30.569292703963104,4.959234336642536,0.0020003318786621094
100,multi_point_crossover,5,10,2.0,18.17682888446243,20.64835515790104,1.1777389153923306,0.0010001659393310547
100,multi_point_crossover,5,20,0.1,14.873367527754224,18.761094820002775,0.7343095661023361,0.0030019283294677734
100,multi_point_crossover,5,20,0.2,18.632808456134388,20.567354911496043,0.862272743106485,0.0028901100158691406
100,multi_point_crossover,5,20,0.5,3.6777795163162423,18.09167821659736,4.1806677091064035,0.00299072265625
100,multi_point_crossover,5,20,1.0,7.65964419194426,23.518352425370928,5.394409862724018,0.0019998550415039062
100,multi_point_crossover,5,20,1.5,2.2468246327889823,33.05948635855165,7.8888762075883685,0.0030007362365722656
100,multi_point_crossover,5,20,2.0,9.375309467572809,32.209531237607884,7.568517694317717,0.0030007362365722656
100,multi_point_crossover,5,50,0.1,2.262485080678246,8.782839019329312,1.740258028898038,0.006000995635986328
100,multi_point_crossover,5,50,0.2,5.024902950942423,23.359158357050156,4.2537088428228165,0.006001472473144531
100,multi_point_crossover,5,50,0.5,2.9118692405946973,22.18572398238966,4.086752608481016,0.007002353668212891
100,multi_point_crossover,5,50,1.0,1.7414597304101278,22.101955389420077,4.7959986348395,0.010001897811889648
100,multi_point_crossover,5,50,1.5,4.179145294698852,25.556473182791677,5.205294744600036,0.006001472473144531
100,multi_point_crossover,5,50,2.0,5.231081930080798,28.601733946018776,6.240125221676602,0.007001399993896484
100,multi_point_crossover,5,100,0.1,1.6845795408084783,22.08616669844382,4.861649500645045,0.013002634048461914
100,multi_point_crossover,5,100,0.2,3.7171722805505354,32.017368794136665,6.276308167965163,0.016003847122192383
100,multi_point_crossover,5,100,0.5,1.1452624662674147,26.78887841447574,5.1861866754491155,0.014003515243530273
100,multi_point_crossover,5,100,1.0,4.772909679286979,44.273774141780954,7.0212787498251785,0.013002872467041016
100,multi_point_crossover,5,100,1.5,0.15561993014724607,29.46642310800103,6.1509539436588225,0.012011528015136719
100,multi_point_crossover,5,100,2.0,4.199453822680647,35.89089961985678,7.1364761064903135,0.012002706527709961
100,multi_point_crossover,10,5,0.1,13.09767435600745,17.529189836872497,3.314299074407563,0.00199127197265625
100,multi_point_crossover,10,5,0.2,54.281390268490846,54.281390268490846,1.0645267507290412,0.0010094642639160156
100,multi_point_crossover,10,5,0.5,11.061047420368606,11.061047420368606,0.0,0.002001523971557617
