Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
100,one_point_crossover,5,5,0.1,18.398617624229267,21.00480770508964,1.2767671741621487,0.0010004043579101562
100,one_point_crossover,5,5,0.2,43.00085209312862,43.00085209312862,0.0,0.0009999275207519531
100,one_point_crossover,5,5,0.5,11.995230812614682,24.637302334101534,6.823291088084626,0.0010001659393310547
100,one_point_crossover,5,5,1.0,9.703333165585859,23.154781044369642,6.589836720932683,0.0010001659393310547
100,one_point_crossover,5,5,1.5,11.558485277845914,33.9659880346445,8.963001102719433,0.0009996891021728516
100,one_point_crossover,5,5,2.0,47.73759437153188,52.857044681325334,3.0354799083554624,0.0010006427764892578
100,one_point_crossover,5,10,0.1,5.003066366886404,6.479924243119481,0.5878217181762372,0.0020008087158203125
100,one_point_crossover,5,10,0.2,21.881201454405534,23.735557255513633,0.9616236475884905,0.002000570297241211
100,one_point_crossover,5,10,0.5,6.152004741914061,18.60247944777212,3.4897498868836303,0.0010001659393310547
100,one_point_crossover,5,10,1.0,32.8581783474466,43.75613289630181,3.6286045624612586,0.0020003318786621094
100,one_point_crossover,5,10,1.5,13.713920849274484,21.242742709175715,4.264395445035127,0.0009999275207519531
100,one_point_crossover,5,10,2.0,2.58261559962547,38.34942547668962,10.849233550863602,0.0019936561584472656
100,one_point_crossover,5,20,0.1,21.346093667497954,30.58722183947096,3.2091283984510706,0.0020012855529785156
100,one_point_crossover,5,20,0.2,2.020173359166307,13.650688855297588,4.014176182680045,0.003002166748046875
100,one_point_crossover,5,20,0.5,8.762128140866583,26.749068969571827,3.6602307583531113,0.00299835205078125
100,one_point_crossover,5,20,1.0,4.049831271597352,18.04442981966379,4.450310104261993,0.002000570297241211
100,one_point_crossover,5,20,1.5,3.7516311316045936,22.22930027120689,5.555502638594292,0.0030007362365722656
100,one_point_crossover,5,20,2.0,6.107201590642147,25.58814166326956,6.069837764313957,0.003000020980834961
100,one_point_crossover,5,50,0.1,8.731861214650504,25.41818126214095,4.0257568086426465,0.005995750427246094
100,one_point_crossover,5,50,0.2,3.272116563692176,15.660376929878366,3.4799168837595995,0.006000995635986328
100,one_point_crossover,5,50,0.5,16.099354408995932,52.93486417507395,6.980919960510959,0.006002187728881836
