Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
100,path_relinking_crossover,5,5,0.1,19.933797251719326,19.933797251719326,0.0,0.0009999275207519531
100,path_relinking_crossover,5,5,0.2,60.79195935771164,76.16149258390689,7.9045828204138,0.0010004043579101562
100,path_relinking_crossover,5,5,0.5,11.58858372083282,29.380960276522977,7.116950622276062,0.0010006427764892578
100,path_relinking_crossover,5,5,1.0,33.28578675525567,33.28578675525567,0.9161433038612388,0.0009996891021728516
100,path_relinking_crossover,5,5,1.5,14.993253220248048,31.403542055419308,8.039366835572261,0.00099945068359375
100,path_relinking_crossover,5,5,2.0,19.201539284249378,34.96766329735061,6.306449605240494,0.0020020008087158203
100,path_relinking_crossover,5,10,0.1,13.180083259200433,16.581973117018283,1.2245403653487696,0.0009989738464355469
100,path_relinking_crossover,5,10,0.2,5.003072591187095,10.5546913418655,1.6503603382789112,0.0020008087158203125
100,path_relinking_crossover,5,10,0.5,4.163226062130427,33.209596881069345,9.021485881799546,0.0020003318786621094
100,path_relinking_crossover,5,10,1.0,1.1573184531845726,38.34226806774974,13.661292442970826,0.0010004043579101562
100,path_relinking_crossover,5,10,1.5,13.027059679755617,33.968998302171855,7.415876021595534,0.0020003318786621094
100,path_relinking_crossover,5,10,2.0,13.471386808754389,26.8772185820529,3.9156645466747433,0.0030012130737304688
100,path_relinking_crossover,5,20,0.1,13.815480732976123,20.02195763347024,2.158982463102751,0.003000974655151367
100,path_relinking_crossover,5,20,0.2,9.747264597614379,22.445592970759474,3.712758891844644,0.003000497817993164
100,path_relinking_crossover,5,20,0.5,11.606184370731288,26.43131035755556,3.7367125762537357,0.0030002593994140625
100,path_relinking_crossover,5,20,1.0,1.0429291876836615,22.22660037775401,6.525278032978751,0.004000663757324219
100,path_relinking_crossover,5,20,1.5,1.3947818378287948,27.722660905919085,6.09083866916902,0.0040013790130615234
100,path_relinking_crossover,5,20,2.0,9.63028276071873,27.17683935252323,5.312052249273773,0.0030002593994140625
100,path_relinking_crossover,5,50,0.1,1.5282157809168737,12.530163297488825,2.7431077635450953,0.011002302169799805
100,path_relinking_crossover,5,50,0.2,1.3628118326652547,20.11008563553397,6.009466898415156,0.008001327514648438
100,path_relinking_crossover,5,50,0.5,0.9620348810870105,29.05784941110837,6.31636608313289,0.010002374649047852
100,path_relinking_crossover,5,50,1.0,7.06051656930428,44.58007065856044,8.059252403700565,0.00800180435180664
100,path_relinking_crossover,5,50,1.5,5.120209411927654,33.63560087351888,5.644255731598261,0.008002281188964844
100,path_relinking_crossover,5,50,2.0,1.1047905550922223,25.70625374866887,5.946877174876432,0.008001327514648438
100,path_relinking_crossover,5,100,0.1,2.6093911866514325,16.124821480891747,3.2779654381664036,0.014003276824951172
100,path_relinking_crossover,5,100,0.2,1.8446318913684436,21.821453846741257,4.108350132069064,0.01500391960144043
100,path_relinking_crossover,5,100,0.5,1.5510805630322224,29.906220867153493,5.685569914185658,0.01700448989868164
100,path_relinking_crossover,5,100,1.0,0.1853986765715412,51.63723631230059,9.055315418406543,0.016002893447875977
100,path_relinking_crossover,5,100,1.5,1.892193114844062,40.03638091568756,7.08803094540316,0.014003276824951172
100,path_relinking_crossover,5,100,2.0,1.4859381125806266,32.30763270036056,6.01125606628551,0.014002799987792969
100,path_relinking_crossover,10,5,0.1,23.524938314404007,23.524938314404007,0.0,0.002001047134399414
100,path_relinking_crossover,10,5,0.2,5.327031153063835,5.327031153063835,0.3133056962897072,0.0020003318786621094
100,path_relinking_crossover,10,5,0.5,40.94588137943004,40.94588137943004,0.0,0.0010001659393310547
100,path_relinking_crossover,10,5,1.0,18.789132927199724,18.789132927199724,0.0,0.0020003318786621094
100,path_relinking_crossover,10,5,1.5,8.174491384089428,17.792230645132644,3.9487339770361007,0.0020003318786621094
100,path_relinking_crossover,10,5,2.0,12.945266537923219,13.538419933904695,1.2242291083548458,0.002000570297241211
100,path_relinking_crossover,10,10,0.1,20.557122165507266,20.56216735465774,0.19838575226061278,0.0040013790130615234
100,path_relinking_crossover,10,10,0.2,20.75876310887307,23.276482181571637,1.5402482472715204,0.0030002593994140625
100,path_relinking_crossover,10,10,0.5,2.7129628663025187,7.945517816255327,1.5691404375328406,0.0030007362365722656
100,path_relinking_crossover,10,10,1.0,3.687485207140444,3.687485207140444,8.881784197001252e-16,0.0030012130737304688
100,path_relinking_crossover,10,10,1.5,5.926968263956775,11.042281471940083,1.5995157690593598,0.0030002593994140625
100,path_relinking_crossover,10,10,2.0,34.820551353262054,42.689381647612265,3.353948208085564,0.0030007362365722656
100,path_relinking_crossover,10,20,0.1,12.970578362378115,14.089840806061773,0.2371088685216726,0.007002592086791992
100,path_relinking_crossover,10,20,0.2,3.984254928711067,10.446829840276962,2.1062653054553127,0.0060002803802490234
100,path_relinking_crossover,10,20,0.5,2.185198156102679,20.615319543306065,4.043852485641447,0.006000995635986328
100,path_relinking_crossover,10,20,1.0,6.645124242735378,24.153041899876655,4.172521455365407,0.005001544952392578
100,path_relinking_crossover,10,20,1.5,4.188611523339361,25.65875138869052,6.909820331360105,0.0050008296966552734
100,path_relinking_crossover,10,20,2.0,6.272153085596095,33.973644970974085,7.445612187640524,0.00800180435180664
100,path_relinking_crossover,10,50,0.1,4.993838518014082,8.13514738219228,0.5020276699872371,0.011002540588378906
100,path_relinking_crossover,10,50,0.2,2.0497091522993003,10.31275024651876,1.6295613045878212,0.014003515243530273
100,path_relinking_crossover,10,50,0.5,1.1378362895017702,21.250150328064635,5.437691707847147,0.014003753662109375
100,path_relinking_crossover,10,50,1.0,1.953500505844243,22.97655877459884,3.9735007399009694,0.014003276824951172
100,path_relinking_crossover,10,50,1.5,1.351298850984751,20.52341811578799,3.4062719079891703,0.015003442764282227
100,path_relinking_crossover,10,50,2.0,1.0501936423427196,18.040609887392446,3.532056526695517,0.01600337028503418
100,path_relinking_crossover,10,100,0.1,1.0340994765419893,5.29651272078012,0.5546917941563655,0.0290067195892334
100,path_relinking_crossover,10,100,0.2,0.2811163510985466,7.541514212694224,1.4830855683371662,0.023005008697509766
100,path_relinking_crossover,10,100,0.5,2.055191691313283,30.65062062716272,5.749620574661046,0.03400731086730957
100,path_relinking_crossover,10,100,1.0,0.5832234229770137,25.041306793576055,4.7373378334610425,0.03500843048095703
100,path_relinking_crossover,10,100,1.5,0.3698344660582862,39.41612147354013,5.8160894294124885,0.03500795364379883
100,path_relinking_crossover,10,100,2.0,1.1333552260781516,19.46981505760197,4.435057710932016,0.03000664710998535
100,path_relinking_crossover,20,5,0.1,18.150947534541423,18.583232726496075,0.1729140767818606,0.0040013790130615234
100,path_relinking_crossover,20,5,0.2,34.22178066524098,36.645259135329596,1.2688856817313443,0.004000425338745117
100,path_relinking_crossover,20,5,0.5,28.56422355979489,28.56422355979489,0.0,0.00400090217590332
100,path_relinking_crossover,20,5,1.0,2.459019249925106,18.747300005763417,6.625473911053141,0.00400090217590332
