Function,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
rastrigin_modified,5,5,0.1,10.247108931407768,125.85718619475387,38.52509879350904,0.0009999275207519531
rastrigin_modified,5,5,0.2,25.158736495250352,93.36364359556987,24.061080784660284,0.002001047134399414
rastrigin_modified,5,5,0.5,13.13613994647129,55.90310406686619,17.03800874846964,0.0009999275207519531
rastrigin_modified,5,5,1.0,23.689536481256166,83.07424920062454,24.542044340164882,0.002000570297241211
rastrigin_modified,5,5,1.5,38.864208439458814,86.12966825383,21.027783605316237,0.0010006427764892578
rastrigin_modified,5,5,2.0,14.579471543090884,57.735374700060994,9.23876533397172,0.002000570297241211
rastrigin_modified,5,10,0.1,26.54860229259375,158.17665384236236,47.44966503953444,0.0020003318786621094
rastrigin_modified,5,10,0.2,14.386068670352786,128.01989104083086,42.50410270309182,0.0020024776458740234
rastrigin_modified,5,10,0.5,41.00981600217669,159.80513894069432,37.89123803676979,0.004000425338745117
rastrigin_modified,5,10,1.0,20.102538946152016,178.2914388085764,51.51035375030238,0.0029997825622558594
rastrigin_modified,5,10,1.5,23.368018711128997,156.60414990651273,40.21226713294353,0.0030014514923095703
rastrigin_modified,5,10,2.0,31.86090229877653,142.24974477871774,46.17998586495862,0.0019981861114501953
rastrigin_modified,5,20,0.1,14.19726447384893,208.99085791044828,54.09022810701094,0.00400090217590332
rastrigin_modified,5,20,0.2,13.863063762502128,209.603644082291,54.395634461150614,0.0040018558502197266
rastrigin_modified,5,20,0.5,12.645060192334377,184.76620074204772,42.25767431937001,0.0030002593994140625
rastrigin_modified,5,20,1.0,21.223873523522766,199.38595566645407,56.049055104578514,0.003000974655151367
rastrigin_modified,5,20,1.5,11.102583268359457,182.26309890048645,52.832169209108095,0.003000497817993164
rastrigin_modified,5,20,2.0,26.565277639594314,214.71159813756557,63.56171048591491,0.003000974655151367
rastrigin_modified,5,50,0.1,11.818185099217269,196.3585843141887,40.97195420773493,0.007001399993896484
rastrigin_modified,5,50,0.2,10.33570925241024,177.37741031367966,38.89532885317996,0.008001089096069336
rastrigin_modified,5,50,0.5,15.655239584205745,192.9183168929743,45.78011089193293,0.009001970291137695
rastrigin_modified,5,50,1.0,18.536006144659112,215.69335519755037,44.99634434610997,0.009002208709716797
rastrigin_modified,5,50,1.5,10.959156212146572,220.4561804718246,49.06515379988222,0.009002447128295898
rastrigin_modified,5,50,2.0,22.027853107356588,211.07001196352223,46.33071555234882,0.007001638412475586
rastrigin_modified,5,100,0.1,12.531070452848768,197.17354719227265,35.86804588740331,0.01400303840637207
rastrigin_modified,5,100,0.2,8.311056800488236,218.89105912870286,45.065629091387876,0.015004396438598633
rastrigin_modified,5,100,0.5,14.324592036925047,216.39238992479505,45.51920550978792,0.014002323150634766
rastrigin_modified,5,100,1.0,6.134717676333356,209.57666189583287,42.10819577077585,0.015003204345703125
rastrigin_modified,5,100,1.5,7.563522763723114,210.74429843277528,40.46353932428099,0.013003349304199219
rastrigin_modified,5,100,2.0,6.189251498743424,214.28191640398978,40.00783492620381,0.013002395629882812
rastrigin_modified,10,5,0.1,30.945389093056804,98.21099941265781,25.9477623914547,0.003000974655151367
rastrigin_modified,10,5,0.2,28.919826597636376,158.11204388209043,40.996495326512004,0.0030035972595214844
rastrigin_modified,10,5,0.5,14.008361006493532,74.18095521485589,21.978697219975672,0.002998828887939453
rastrigin_modified,10,5,1.0,33.62700331661932,68.83894792665514,12.230730503307937,0.003000497817993164
rastrigin_modified,10,5,1.5,20.77979627700685,29.137976680550207,5.748440050802502,0.0020003318786621094
rastrigin_modified,10,5,2.0,24.51330817150673,32.91615271713779,2.6837625328988,0.003000974655151367
rastrigin_modified,10,10,0.1,21.684900888918257,140.4100211953476,47.36951818482421,0.003000497817993164
rastrigin_modified,10,10,0.2,32.471984690043506,104.9432135221772,32.0621788999126,0.0039997100830078125
rastrigin_modified,10,10,0.5,19.735576231828965,109.85578825936483,42.19119142277118,0.004000663757324219
rastrigin_modified,10,10,1.0,50.38641247204497,189.8729945510184,48.66093224774006,0.0040013790130615234
rastrigin_modified,10,10,1.5,4.023076589300306,133.7993054176716,48.4234877537593,0.004001617431640625
rastrigin_modified,10,10,2.0,34.80121785623132,157.44038534437348,46.52463642365051,0.004000186920166016
rastrigin_modified,10,20,0.1,19.18537352249601,172.35499530017788,51.20101153113355,0.006002664566040039
rastrigin_modified,10,20,0.2,12.685849423238315,219.92752582390304,70.73674728090329,0.006000995635986328
rastrigin_modified,10,20,0.5,8.89549271621198,161.2186025560858,43.15563819943268,0.008000850677490234
rastrigin_modified,10,20,1.0,14.533108505355973,210.53529114218253,55.10728726687427,0.007001638412475586
rastrigin_modified,10,20,1.5,7.810830894109369,206.57968203557456,55.189917784213705,0.007002592086791992
rastrigin_modified,10,20,2.0,12.823949213906323,177.52831062054975,42.629909606135676,0.007000446319580078
rastrigin_modified,10,50,0.1,15.181204941194782,221.2512298572155,43.47659588818955,0.01600337028503418
rastrigin_modified,10,50,0.2,18.99088920621631,214.9658096143017,48.990893728758714,0.026006221771240234
rastrigin_modified,10,50,0.5,2.9345048219326877,219.97964723695006,39.47676738365228,0.016003847122192383
rastrigin_modified,10,50,1.0,12.185539627934249,208.96747694983486,45.295766243364625,0.01700425148010254
rastrigin_modified,10,50,1.5,1.3322634153871675,219.68912537171127,44.21894333268635,0.020003557205200195
rastrigin_modified,10,50,2.0,9.419419797328992,218.92108290448672,44.95634667875721,0.0200045108795166
rastrigin_modified,10,100,0.1,7.689477762745675,202.82943676760976,32.509636632004046,0.0380094051361084
rastrigin_modified,10,100,0.2,3.9397354910131455,203.2059069154847,39.84168789250009,0.028006553649902344
rastrigin_modified,10,100,0.5,2.62268979497388,219.07183070930887,32.355509478811804,0.028006315231323242
rastrigin_modified,10,100,1.0,2.2336780508258727,217.38618548419493,33.36327818483321,0.025006771087646484
rastrigin_modified,10,100,1.5,11.6358009575714,216.53109210044533,35.567884637503845,0.02800583839416504
rastrigin_modified,10,100,2.0,10.596524594250486,203.68661012591184,31.102075694204967,0.03500676155090332
rastrigin_modified,20,5,0.1,42.206137939819,43.869153134272935,0.346463979682729,0.00600123405456543
rastrigin_modified,20,5,0.2,24.897855814177206,28.98806200360876,1.633421481739752,0.0070018768310546875
rastrigin_modified,20,5,0.5,63.09116843232673,63.09116843232673,0.0,0.006001472473144531
rastrigin_modified,20,5,1.0,19.894365146944704,24.476514646644322,1.8074373421487522,0.0060007572174072266
rastrigin_modified,20,5,1.5,25.797639852739035,52.41846101877795,10.490956032957689,0.006001949310302734
rastrigin_modified,20,5,2.0,4.530057431534674,37.945846149475585,10.876014664636136,0.0070018768310546875
rastrigin_modified,20,10,0.1,11.560982946376498,169.72830858021308,57.46080327888424,0.009002447128295898
rastrigin_modified,20,10,0.2,22.825200661649852,127.70942590412236,36.65611911897047,0.010002613067626953
rastrigin_modified,20,10,0.5,28.369782404990076,123.74394715892183,41.03500146787028,0.012001991271972656
rastrigin_modified,20,10,1.0,5.009286004902126,132.9163040511734,47.264301953454265,0.010002374649047852
rastrigin_modified,20,10,1.5,8.018768985848329,135.96931709346086,51.02314476044591,0.008002519607543945
rastrigin_modified,20,10,2.0,9.80135134624368,132.1385029817765,36.73472816182735,0.008000850677490234
rastrigin_modified,20,20,0.1,27.27867936440465,208.80892314657103,53.172449469077826,0.014003276824951172
rastrigin_modified,20,20,0.2,4.104985468721212,188.62071209129726,49.99972491466977,0.013002872467041016
rastrigin_modified,20,20,0.5,4.988474392846628,220.83232895327922,61.960917359624915,0.012002944946289062
rastrigin_modified,20,20,1.0,30.39783114670781,201.55892225557722,56.420039368309894,0.010002374649047852
rastrigin_modified,20,20,1.5,13.209950469604742,202.08117773626037,50.029711961857636,0.012002706527709961
rastrigin_modified,20,20,2.0,7.546906960275383,155.06498988680488,36.91002051905775,0.016003131866455078
rastrigin_modified,20,50,0.1,3.164757708718387,194.30178245376015,35.7704993513221,0.03200793266296387
rastrigin_modified,20,50,0.2,12.28725248588745,185.20095773665463,35.610498761769136,0.032007455825805664
rastrigin_modified,20,50,0.5,14.523009135426825,197.86124053490133,45.829007334812445,0.027005672454833984
rastrigin_modified,20,50,1.0,8.513817068936913,212.01000447285534,35.63628090993718,0.022004127502441406
rastrigin_modified,20,50,1.5,13.278308823021726,216.0517748772872,31.586842298214396,0.02500748634338379
rastrigin_modified,20,50,2.0,18.258943452394284,209.86015835870973,39.0440768342137,0.02200484275817871
rastrigin_modified,20,100,0.1,3.2610291170356263,221.24189662350136,31.587383936538007,0.04901909828186035
rastrigin_modified,20,100,0.2,9.767425438255533,216.61221869004788,31.194204167577006,0.04700160026550293
rastrigin_modified,20,100,0.5,0.23048630020549155,217.03254732502546,30.55915188876614,0.04501056671142578
