Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
4,uniform_crossover,5,5,0.1,22.121477271275513,23.503496294875923,0.552807609440164,0.0010004043579101562
4,uniform_crossover,5,5,0.2,36.70188843688415,36.70188843688415,0.0,0.0010001659393310547
4,uniform_crossover,5,5,0.5,14.803282027960066,14.803282027960066,0.0,0.0010001659393310547
4,uniform_crossover,5,5,1.0,6.871789572969149,6.871789572969149,0.0,0.002001523971557617
4,uniform_crossover,5,5,1.5,21.730286110593337,26.625442862972807,6.80923611953168,0.0009987354278564453
4,uniform_crossover,5,5,2.0,14.43327956124801,31.879610079856974,7.359163415412321,0.0009999275207519531
4,uniform_crossover,5,10,0.1,7.928074833923883,11.903867582377584,1.4328510701547312,0.002000570297241211
4,uniform_crossover,5,10,0.2,12.482445469090049,20.48254219229809,2.2686596421678047,0.0020008087158203125
4,uniform_crossover,5,10,0.5,4.68739315826026,16.73836212581776,3.6763865610438407,0.0009996891021728516
4,uniform_crossover,5,10,1.0,13.125549440855647,22.15503151737265,3.2428765515940627,0.002001047134399414
4,uniform_crossover,5,10,1.5,19.300483423839765,47.64530665481,6.8358745125303795,0.0019998550415039062
4,uniform_crossover,5,10,2.0,4.286400169839389,19.661147447469112,4.994719697103324,0.002000570297241211
4,uniform_crossover,5,20,0.1,0.5362881899058607,3.948275130438155,0.7564243353574319,0.0040013790130615234
4,uniform_crossover,5,20,0.2,6.371087873061704,12.29106293947454,1.593446540756297,0.0030012130737304688
4,uniform_crossover,5,20,0.5,13.077535757973225,32.526580111335996,5.364030980671778,0.0029997825622558594
4,uniform_crossover,5,20,1.0,6.365861076383224,27.450742792544364,5.6946850691395605,0.003000497817993164
4,uniform_crossover,5,20,1.5,1.0286862187120498,16.26774089619601,4.086549529635505,0.00400090217590332
4,uniform_crossover,5,20,2.0,28.377282632149964,53.166071508417744,6.883573565001632,0.0030007362365722656
4,uniform_crossover,5,50,0.1,10.669075564548528,26.766535632781995,3.5414283138078684,0.007001399993896484
4,uniform_crossover,5,50,0.2,1.3050632408676037,18.497003399098908,4.427509339012222,0.006001710891723633
4,uniform_crossover,5,50,0.5,5.664509416035727,30.952432776987976,6.494873926572295,0.008002519607543945
4,uniform_crossover,5,50,1.0,5.31943856525173,30.51965455642004,5.481636852781478,0.007001161575317383
4,uniform_crossover,5,50,1.5,1.114838382806198,30.710605689797287,8.119710737927843,0.00800180435180664
4,uniform_crossover,5,50,2.0,5.61643089135446,40.80331548578225,7.766313721711207,0.008002281188964844
4,uniform_crossover,5,100,0.1,3.52408195995233,17.339791696614494,3.1484767762751993,0.01800370216369629
4,uniform_crossover,5,100,0.2,1.032900713551939,17.085967578310765,2.9974737058287593,0.013002395629882812
4,uniform_crossover,5,100,0.5,1.9985666960164536,28.010700880801778,5.830471430507376,0.014003276824951172
4,uniform_crossover,5,100,1.0,1.6155102086978346,31.828547317452948,6.1831197426527025,0.014003515243530273
4,uniform_crossover,5,100,1.5,2.107842343114285,38.80014455698234,7.543616598725824,0.012002706527709961
4,uniform_crossover,5,100,2.0,1.172674489303617,28.50679858425223,7.000756508057062,0.01200246810913086
4,uniform_crossover,10,5,0.1,17.92518502566553,17.92518502566553,0.01809916193230805,0.0010004043579101562
4,uniform_crossover,10,5,0.2,1.0165709218532157,6.9366408294719974,2.330319336391149,0.002000570297241211
4,uniform_crossover,10,5,0.5,19.86281280864723,34.937350119481664,6.523123377546326,0.0020003318786621094
4,uniform_crossover,10,5,1.0,11.548629445580358,30.30639559695652,7.167858595363761,0.0020008087158203125
4,uniform_crossover,10,5,1.5,36.10289524555805,38.112020222205395,0.8036499906589369,0.0010001659393310547
4,uniform_crossover,10,5,2.0,14.733101369077161,31.129202059923735,6.353745478773534,0.0020003318786621094
4,uniform_crossover,10,10,0.1,9.223360271101164,13.690228052103798,1.7868270596564821,0.0030002593994140625
4,uniform_crossover,10,10,0.2,14.431249935375845,20.738810725210698,1.9187780081299795,0.0030012130737304688
4,uniform_crossover,10,10,0.5,24.592295488450617,39.6725456759546,5.624243276375808,0.002000093460083008
