Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
3,path_relinking_crossover,5,5,0.1,30.375379708596142,32.50631998329987,1.1173811166902716,0.0010006427764892578
3,path_relinking_crossover,5,5,0.2,13.909562905030914,17.557166715236573,1.5118805642688466,0.0009996891021728516
3,path_relinking_crossover,5,5,0.5,37.456238997036046,57.808321561407766,8.140833025748687,0.002000570297241211
3,path_relinking_crossover,5,5,1.0,26.84117252683656,28.902326201992572,1.0097549571189013,0.0009999275207519531
3,path_relinking_crossover,5,5,1.5,29.373001298249697,29.373001298249697,0.0,0.0009996891021728516
3,path_relinking_crossover,5,5,2.0,34.28080732045498,50.80069357018655,6.542297709705862,0.0010008811950683594
3,path_relinking_crossover,5,10,0.1,4.182169504300273,7.230728901475082,0.8340073156687801,0.0010004043579101562
3,path_relinking_crossover,5,10,0.2,12.765197710897464,24.27528215504762,3.2137371309135743,0.0020003318786621094
3,path_relinking_crossover,5,10,0.5,28.021907887902707,42.552254351097645,4.557629952874067,0.0020003318786621094
3,path_relinking_crossover,5,10,1.0,5.484850224989636,20.468022764566765,6.978937072060989,0.0010004043579101562
3,path_relinking_crossover,5,10,1.5,16.01880015296271,41.92182130877653,9.880253906473094,0.002000570297241211
3,path_relinking_crossover,5,10,2.0,4.498204232845584,18.735156290492263,4.271085617294004,0.0020003318786621094
3,path_relinking_crossover,5,20,0.1,3.299769016494121,19.902762147280228,5.414700487265557,0.002000570297241211
3,path_relinking_crossover,5,20,0.2,1.0856480285334698,18.67064812807081,5.717986678611944,0.003000497817993164
3,path_relinking_crossover,5,20,0.5,2.076403026175303,32.9986055014884,6.355319405238708,0.0030007362365722656
3,path_relinking_crossover,5,20,1.0,2.0337831621283016,27.28777616528983,6.687417166050519,0.0030007362365722656
3,path_relinking_crossover,5,20,1.5,12.022866316379897,31.387896236535536,4.347594004650995,0.0020003318786621094
3,path_relinking_crossover,5,20,2.0,1.1197567628152996,39.766469140185876,10.747547719506885,0.003000974655151367
3,path_relinking_crossover,5,50,0.1,5.442363828783529,29.617338191572024,5.7638318166372295,0.00600123405456543
3,path_relinking_crossover,5,50,0.2,4.406773294691874,29.255712412155695,6.424494058717622,0.007001399993896484
3,path_relinking_crossover,5,50,0.5,4.376772776286668,32.647256230294275,4.86959629626839,0.006001472473144531
3,path_relinking_crossover,5,50,1.0,2.85839828412945,28.828484713191177,5.303351814963731,0.006000995635986328
3,path_relinking_crossover,5,50,1.5,4.82627752236872,38.857025671332764,7.6195053592278885,0.007001638412475586
3,path_relinking_crossover,5,50,2.0,1.1258572652458838,37.43156948238679,7.197475424473548,0.007001161575317383
3,path_relinking_crossover,5,100,0.1,2.258382258049629,31.09037732980082,6.842197027747188,0.014003753662109375
3,path_relinking_crossover,5,100,0.2,1.6387348945231182,22.61567237459844,3.7195495988372644,0.015789508819580078
3,path_relinking_crossover,5,100,0.5,2.426941253196688,32.82216674860157,6.497471014685564,0.013004302978515625
3,path_relinking_crossover,5,100,1.0,0.52086363690578,30.67346287663179,6.586756423099874,0.014010906219482422
3,path_relinking_crossover,5,100,1.5,1.4671874503191802,40.878631395325144,6.259239201106565,0.013003110885620117
3,path_relinking_crossover,5,100,2.0,2.630561950500308,35.42271229555678,6.05532567039419,0.01399374008178711
3,path_relinking_crossover,10,5,0.1,14.727026745182297,15.165531620780545,0.17540195023929928,0.0020003318786621094
3,path_relinking_crossover,10,5,0.2,4.976211306283783,5.007873812448835,0.011765690978911598,0.0020105838775634766
3,path_relinking_crossover,10,5,0.5,50.341386875090166,50.341386875090166,2.0621256386276743,0.0019910335540771484
3,path_relinking_crossover,10,5,1.0,14.643510387077718,14.643510387077718,1.7763568394002505e-15,0.0030002593994140625
3,path_relinking_crossover,10,5,1.5,18.96802717094953,18.96802717094953,2.3440943496532762,0.0030019283294677734
3,path_relinking_crossover,10,5,2.0,15.696562564431861,35.14935262616241,8.060464750471958,0.001999378204345703
3,path_relinking_crossover,10,10,0.1,13.004900300084211,15.181555153101405,0.6479475432900339,0.0030002593994140625
3,path_relinking_crossover,10,10,0.2,6.132297768308639,10.726691081668838,1.5077432695965296,0.004010438919067383
3,path_relinking_crossover,10,10,0.5,4.1985039584844355,22.354702745331366,5.4423230881332865,0.0039920806884765625
3,path_relinking_crossover,10,10,1.0,6.337145289936172,26.65072370233516,5.806893583422949,0.003000974655151367
3,path_relinking_crossover,10,10,1.5,2.2576205392775677,5.727350481992408,1.300100946837226,0.004000186920166016
3,path_relinking_crossover,10,10,2.0,4.210124139282687,26.15004172845123,6.625072409352385,0.0030014514923095703
3,path_relinking_crossover,10,20,0.1,1.9965925269043652,5.127451617661922,0.6818023959022531,0.0060007572174072266
3,path_relinking_crossover,10,20,0.2,5.010055391041572,11.837006109820575,1.7311132184488287,0.005001068115234375
3,path_relinking_crossover,10,20,0.5,7.768893040768592,32.41565783345134,7.208338653356112,0.005001068115234375
3,path_relinking_crossover,10,20,1.0,5.095891860808875,17.201157047891265,3.4034724864902874,0.006010532379150391
3,path_relinking_crossover,10,20,1.5,1.4299411462148655,19.697259112026046,6.105053065837136,0.0059931278228759766
3,path_relinking_crossover,10,20,2.0,13.227694292880646,30.684087366023064,5.902795486114414,0.007001161575317383
3,path_relinking_crossover,10,50,0.1,7.232447645749717,12.551897474682608,0.8481502790054426,0.013002634048461914
3,path_relinking_crossover,10,50,0.2,3.4416923875557757,13.363646166703136,1.7706775231153076,0.01800394058227539
3,path_relinking_crossover,10,50,0.5,1.6853237043184954,21.77600699742047,4.7084737674516575,0.015003681182861328
3,path_relinking_crossover,10,50,1.0,1.0194678763098324,21.161821096070113,4.392087084540479,0.015004158020019531
3,path_relinking_crossover,10,50,1.5,0.09179311422641945,20.976157838377663,6.717751026198684,0.016002416610717773
3,path_relinking_crossover,10,50,2.0,2.349975089933107,25.07854256290059,5.466316327912802,0.015002727508544922
3,path_relinking_crossover,10,100,0.1,0.0022582693950283783,2.948431813514752,0.5485333796197734,0.031008005142211914
3,path_relinking_crossover,10,100,0.2,1.0868871858640077,10.162155438039715,1.4646612588356285,0.04201030731201172
3,path_relinking_crossover,10,100,0.5,1.8999949663895883,43.45769563546514,6.010766436581837,0.03700685501098633
3,path_relinking_crossover,10,100,1.0,0.03546471922887662,40.220287264210214,7.143977878281459,0.034008026123046875
3,path_relinking_crossover,10,100,1.5,0.17149650048272846,23.377807748453233,4.938338547801889,0.029007434844970703
3,path_relinking_crossover,10,100,2.0,0.3105841709454751,25.12072553725102,5.598920079244121,0.031006336212158203
3,path_relinking_crossover,20,5,0.1,9.989340469245965,11.282853421345868,0.5028420678806554,0.004001617431640625
3,path_relinking_crossover,20,5,0.2,24.929888788540858,27.067237422771854,0.8549394536923983,0.005000591278076172
3,path_relinking_crossover,20,5,0.5,31.700123182816874,31.700123182816874,0.0,0.0050013065338134766
3,path_relinking_crossover,20,5,1.0,28.7167756147219,43.78092503631947,6.025659768639029,0.006000995635986328
3,path_relinking_crossover,20,5,1.5,42.10655519959789,51.56553928414291,3.7835936338180063,0.0050008296966552734
3,path_relinking_crossover,20,5,2.0,2.4880498948917875,2.4880498948917875,0.0,0.006001472473144531
3,path_relinking_crossover,20,10,0.1,1.2829152896279084,4.072131532091504,0.9229087181855251,0.009001970291137695
3,path_relinking_crossover,20,10,0.2,4.14764587478137,8.430562701045357,1.427742363098808,0.007002115249633789
3,path_relinking_crossover,20,10,0.5,1.3585370020836365,1.3585370020836365,0.0,0.007001161575317383
3,path_relinking_crossover,20,10,1.0,3.0282930681054516,18.43962882611841,5.725082904955333,0.0070018768310546875
3,path_relinking_crossover,20,10,1.5,3.7681492748046246,4.199754066403539,0.12948143747967436,0.0070018768310546875
3,path_relinking_crossover,20,10,2.0,2.6371688190405607,15.367717651655571,3.8480265199690553,0.007000923156738281
3,path_relinking_crossover,20,20,0.1,4.986119360065018,5.006231332338039,0.009030299627100861,0.012003660202026367
3,path_relinking_crossover,20,20,0.2,0.09224214227264582,0.19847902105019344,0.025391504675222266,0.011002302169799805
3,path_relinking_crossover,20,20,0.5,0.1297866859247847,18.897543202092223,6.360350671561038,0.010002851486206055
3,path_relinking_crossover,20,20,1.0,1.1333386511708454,21.08910265411491,5.352180292723911,0.010001659393310547
3,path_relinking_crossover,20,20,1.5,1.256803339256681,21.410125707218427,5.091045200627598,0.01000213623046875
3,path_relinking_crossover,20,20,2.0,0.43202043027560677,25.771364313130345,7.596767417081201,0.011002540588378906
3,path_relinking_crossover,20,50,0.1,1.004155419639428,2.3425866905435306,0.25154284982181824,0.023005247116088867
3,path_relinking_crossover,20,50,0.2,0.02122893330423281,10.435131875077676,1.9347364501425144,0.029006481170654297
3,path_relinking_crossover,20,50,0.5,1.453188690310597,18.68929795958681,3.560270562118115,0.026005983352661133
3,path_relinking_crossover,20,50,1.0,0.06853755242193671,20.361133020063605,5.1410250246002045,0.03200721740722656
3,path_relinking_crossover,20,50,1.5,0.1352720043412603,22.1754253451762,4.841451482093881,0.025005817413330078
3,path_relinking_crossover,20,50,2.0,0.11587238118974952,33.77190975793383,6.4532916094247526,0.02300572395324707
3,path_relinking_crossover,20,100,0.1,0.9950304451349652,2.6250068514477576,0.2852681123250095,0.05101156234741211
3,path_relinking_crossover,20,100,0.2,0.01191810920786196,9.321025640046527,1.8105598952676496,0.08501887321472168
3,path_relinking_crossover,20,100,0.5,0.009684072766063423,36.17985623496157,6.781090605928614,0.06301379203796387
3,path_relinking_crossover,20,100,1.0,0.09537435292993379,39.13120267342559,5.792676303689442,0.051012277603149414
3,path_relinking_crossover,20,100,1.5,0.07145362598597416,38.96523450196712,6.094902777340003,0.0690159797668457
3,path_relinking_crossover,20,100,2.0,0.011600412089237011,36.41026633505983,7.412198103256605,0.07001519203186035
3,path_relinking_crossover,50,5,0.1,5.175787229291986,5.175787229291986,0.0,0.007002115249633789
3,path_relinking_crossover,50,5,0.2,13.17558201636756,13.17558201636756,0.0,0.007001161575317383
3,path_relinking_crossover,50,5,0.5,22.79306924232874,27.391689340413546,1.8394480392339219,0.00400090217590332
3,path_relinking_crossover,50,5,1.0,25.84171694101491,25.84171694101491,1.737096589071669,0.010002613067626953
