Dimension,Crossover Method,Generations,Population Size,Step Size,Best Fitness,Worst Fitness,Standard Deviation,Elapsed Time
3,two_point_crossover,5,5,0.1,33.976040300285845,33.976040300285845,0.0,0.0010008811950683594
3,two_point_crossover,5,5,0.2,34.26055968943069,34.26055968943069,0.0,0.0009999275207519531
3,two_point_crossover,5,5,0.5,9.105767600138105,18.691717552063075,3.8343799807699885,0.0010004043579101562
3,two_point_crossover,5,5,1.0,17.725367157765533,41.293525043965495,9.911062253540331,0.0010013580322265625
3,two_point_crossover,5,5,1.5,30.86370472530079,30.86370472530079,5.90567586084927,0.0009987354278564453
3,two_point_crossover,5,5,2.0,6.973398985934459,21.51628885378766,5.961212715085271,0.0010004043579101562
3,two_point_crossover,5,10,0.1,35.89371091955432,35.89371091955432,1.3035137490261115,0.0020012855529785156
3,two_point_crossover,5,10,0.2,16.568716677617665,25.701739880506285,2.9617261465746485,0.001999378204345703
3,two_point_crossover,5,10,0.5,5.684248154772131,24.291858386287583,5.538231151644816,0.0010008811950683594
3,two_point_crossover,5,10,1.0,14.707927506176487,30.03063703876869,5.245066606188764,0.0010008811950683594
3,two_point_crossover,5,10,1.5,15.540550591714556,42.57300671591434,8.258355850246534,0.0019996166229248047
3,two_point_crossover,5,10,2.0,15.47404690044211,32.95747648660322,6.792990792210623,0.0010008811950683594
3,two_point_crossover,5,20,0.1,20.418619658702266,26.60951150439449,1.5539471903365119,0.003000497817993164
3,two_point_crossover,5,20,0.2,15.558565756415055,23.38208817349299,2.4762648154744635,0.0029997825622558594
3,two_point_crossover,5,20,0.5,7.24992881878992,42.093261683744224,8.669098944158572,0.0030019283294677734
3,two_point_crossover,5,20,1.0,14.432143843883743,29.46668437671819,4.9961094831013195,0.002999544143676758
3,two_point_crossover,5,20,1.5,3.437559499850469,21.886921265963338,4.324058122758245,0.003003358840942383
3,two_point_crossover,5,20,2.0,16.059489343451617,59.02191494667058,9.75345532209282,0.002997875213623047
3,two_point_crossover,5,50,0.1,7.28704293914892,36.531492609644566,6.78408794361075,0.007001638412475586
3,two_point_crossover,5,50,0.2,1.134462164023386,23.998158879045924,4.029539820961039,0.009001731872558594
3,two_point_crossover,5,50,0.5,3.7576488798942123,30.777172670234346,6.052339694714636,0.011002302169799805
3,two_point_crossover,5,50,1.0,4.538792398458838,27.54620278173992,5.275400149371493,0.009001970291137695
3,two_point_crossover,5,50,1.5,1.75881381055477,22.094636927444583,5.079792929547197,0.010002613067626953
3,two_point_crossover,5,50,2.0,3.8811412623817105,29.17751410417476,7.391134978026446,0.009001731872558594
3,two_point_crossover,5,100,0.1,1.1726987943946838,9.64857613907911,2.0051793753852185,0.018004417419433594
3,two_point_crossover,5,100,0.2,2.568539346205462,23.235368176892756,4.9194881035646185,0.015004158020019531
3,two_point_crossover,5,100,0.5,3.152361245868171,35.70404357808884,6.583706575888852,0.013002634048461914
3,two_point_crossover,5,100,1.0,1.3221844044765305,30.10202687379575,6.3197565243181595,0.013003349304199219
3,two_point_crossover,5,100,1.5,2.9843034149757024,29.301518264129392,6.296268153151455,0.014002799987792969
3,two_point_crossover,5,100,2.0,2.1869695453488447,34.447430830790694,5.641843904561688,0.013003349304199219
3,two_point_crossover,10,5,0.1,6.96948627490249,7.493648127717648,1.6628951515582946,0.0020003318786621094
3,two_point_crossover,10,5,0.2,33.39710974160739,35.47211096341499,1.0165388418160575,0.002000570297241211
3,two_point_crossover,10,5,0.5,6.8920879306658875,6.8920879306658875,0.7413830544905607,0.002000093460083008
3,two_point_crossover,10,5,1.0,4.143902502154464,4.143902502154464,0.0,0.0020003318786621094
3,two_point_crossover,10,5,1.5,10.812755242327503,30.79894005845329,7.994473926450315,0.0030007362365722656
3,two_point_crossover,10,5,2.0,28.895807557281273,37.231904494332156,3.2286920149896616,0.0030014514923095703
3,two_point_crossover,10,10,0.1,3.131456800058995,4.25837358423661,0.6033142440491238,0.00500178337097168
3,two_point_crossover,10,10,0.2,9.373215135022631,10.289219052039861,0.36137736331688863,0.0019991397857666016
3,two_point_crossover,10,10,0.5,1.0279373687923155,11.212768768810639,3.055449420005497,0.0030014514923095703
3,two_point_crossover,10,10,1.0,4.605999904799138,20.96085196866253,4.906455619159018,0.0030002593994140625
3,two_point_crossover,10,10,1.5,21.979004938296992,26.787005676693777,3.926207625556247,0.003000020980834961
3,two_point_crossover,10,10,2.0,7.812184451388266,8.950067943531865,0.5214437234788732,0.003000974655151367
3,two_point_crossover,10,20,0.1,10.570446101959329,12.07251290181104,0.32960779359878206,0.004001140594482422
3,two_point_crossover,10,20,0.2,10.15602567011723,19.422581451092682,1.9923755832382906,0.006000995635986328
3,two_point_crossover,10,20,0.5,4.4336682553828695,20.1007699901757,3.4145656600066365,0.005001068115234375
3,two_point_crossover,10,20,1.0,1.7975061288039456,25.05927163278836,4.511396753670456,0.0050013065338134766
3,two_point_crossover,10,20,1.5,1.1893921019677691,27.341959464970383,7.141499141528638,0.005001068115234375
3,two_point_crossover,10,20,2.0,1.7969765588845803,21.878252580553358,4.661214629827111,0.005001068115234375
3,two_point_crossover,10,50,0.1,1.9980020560104492,3.7418840121478496,0.2441382096910136,0.011003255844116211
3,two_point_crossover,10,50,0.2,1.1748142886011408,7.833721121097028,1.4915269546408554,0.012002706527709961
3,two_point_crossover,10,50,0.5,1.3995864042285078,20.96572589048789,6.090248690390775,0.011001825332641602
3,two_point_crossover,10,50,1.0,0.03434741608985803,20.72762620219072,4.564508516922455,0.01100301742553711
3,two_point_crossover,10,50,1.5,1.3496840664162164,38.26561627950007,5.638351718582311,0.011001825332641602
3,two_point_crossover,10,50,2.0,2.073921398084849,21.74221494825673,3.811785355658298,0.011002540588378906
3,two_point_crossover,10,100,0.1,1.9941764333885352,4.303850843052317,0.45938833985441363,0.023005247116088867
3,two_point_crossover,10,100,0.2,0.31206268206007337,9.644902456708792,1.6736817756821172,0.025005578994750977
3,two_point_crossover,10,100,0.5,1.3799598915434572,27.652770534945205,6.459873840305016,0.02200484275817871
3,two_point_crossover,10,100,1.0,0.06481713562371283,42.33612985785838,6.337746424928341,0.022005081176757812
3,two_point_crossover,10,100,1.5,1.5292600127113118,18.992144418045843,3.1139480875003787,0.02200484275817871
3,two_point_crossover,10,100,2.0,0.004225699053780119,23.695447546243216,6.248881042584113,0.024005889892578125
3,two_point_crossover,20,5,0.1,50.18716400164168,50.18716400164168,0.0031432389525178905,0.004002809524536133
3,two_point_crossover,20,5,0.2,3.087389622688409,7.613105974984702,2.087531819780884,0.0039997100830078125
3,two_point_crossover,20,5,0.5,33.96002112320875,53.54598718672081,8.630560779405187,0.004000663757324219
